year,month,model,run,experiment,NSW,VIC,QLD,SA,WA,TAS,NT,AUS
1852,6,ACCESS-CM2,r2i1p1f1,historical,1.63,1.09,1.01,1.4,1.12,0.27,1.63,1.27
1852,7,ACCESS-CM2,r2i1p1f1,historical,1.58,0.88,0.97,1.42,1.14,-0.03,1.64,1.25
1852,8,ACCESS-CM2,r2i1p1f1,historical,1.58,0.71,0.98,1.44,1.14,-0.36,1.66,1.25
1852,9,ACCESS-CM2,r2i1p1f1,historical,1.48,0.83,0.92,1.46,1.16,0.2,1.65,1.25
1852,10,ACCESS-CM2,r2i1p1f1,historical,1.63,0.86,0.94,1.45,1.15,-0.17,1.58,1.25
1852,11,ACCESS-CM2,r2i1p1f1,historical,1.5,0.77,0.8,1.34,1.18,-0.2,1.55,1.19
1852,12,ACCESS-CM2,r2i1p1f1,historical,1.19,0.87,0.71,1.23,1.14,0.34,1.5,1.11
1852,1,ACCESS-CM2,r3i1p1f1,historical,-0.42,-0.41,-1.13,-0.09,0.69,-1.13,-0.67,-0.22
1852,2,ACCESS-CM2,r3i1p1f1,historical,0.06,-0.28,-0.57,0.3,0.89,-1.28,0.47,0.27
1852,3,ACCESS-CM2,r3i1p1f1,historical,0.09,-0.15,0.02,0.47,0.94,-1.35,1.23,0.58
1852,4,ACCESS-CM2,r3i1p1f1,historical,0.03,-0.19,0.13,0.54,0.64,-1.28,1.35,0.53
1852,5,ACCESS-CM2,r3i1p1f1,historical,-0.13,-0.54,0.19,0.38,0.41,-1.47,1.44,0.44
1852,6,ACCESS-CM2,r3i1p1f1,historical,-0.1,-0.47,0.22,0.51,0.45,-1.43,1.44,0.48
1852,7,ACCESS-CM2,r3i1p1f1,historical,-0.03,-0.12,0.29,0.57,0.47,-0.88,1.44,0.53
1852,8,ACCESS-CM2,r3i1p1f1,historical,-0.18,-0.16,0.29,0.59,0.56,-1.19,1.48,0.55
1852,9,ACCESS-CM2,r3i1p1f1,historical,-0.13,-0.16,0.27,0.55,0.55,-1.34,1.47,0.54
1852,10,ACCESS-CM2,r3i1p1f1,historical,-0.23,0.07,0.15,0.55,0.5,-0.96,1.46,0.49
1852,11,ACCESS-CM2,r3i1p1f1,historical,-0.04,0.28,0.23,0.61,0.55,-0.5,1.55,0.58
1852,12,ACCESS-CM2,r3i1p1f1,historical,0.17,0.16,0.41,0.57,0.47,-0.26,1.63,0.63
1852,1,ACCESS-CM2,r4i1p1f1,historical,0.34,0.22,0.24,1.03,0.28,0.12,0.73,0.45
1852,2,ACCESS-CM2,r4i1p1f1,historical,0.43,0.26,0.37,0.72,0.14,0.11,0.22,0.31
1852,3,ACCESS-CM2,r4i1p1f1,historical,0.66,0.68,0.71,1.02,0.81,0.28,0.97,0.82
1852,4,ACCESS-CM2,r4i1p1f1,historical,0.47,0.16,0.66,0.86,0.74,-0.06,0.99,0.73
1852,5,ACCESS-CM2,r4i1p1f1,historical,0.46,0.33,0.65,0.92,0.64,0.24,1.04,0.72
1852,6,ACCESS-CM2,r4i1p1f1,historical,0.41,0.39,0.61,0.9,0.62,0.34,1.01,0.69
1852,7,ACCESS-CM2,r4i1p1f1,historical,0.39,0.58,0.52,0.89,0.51,0.46,0.89,0.62
1852,8,ACCESS-CM2,r4i1p1f1,historical,0.43,0.55,0.59,0.95,0.51,0.35,0.91,0.65
1852,9,ACCESS-CM2,r4i1p1f1,historical,0.19,0.29,0.49,0.45,0.23,0.16,0.78,0.41
1852,10,ACCESS-CM2,r4i1p1f1,historical,-0.01,0.18,0.28,0.33,0.19,0.17,0.73,0.3
1852,11,ACCESS-CM2,r4i1p1f1,historical,-0.66,0.01,-0.13,0.03,-0.03,0.59,0.48,-0.01
1852,12,ACCESS-CM2,r4i1p1f1,historical,-0.83,-0.05,-0.33,-0.26,-0.13,0.65,0.14,-0.21
1852,1,ACCESS-CM2,r5i1p1f1,historical,-1.34,-0.4,-1.1,-1.4,-2.06,1.68,-1.06,-1.43
1852,2,ACCESS-CM2,r5i1p1f1,historical,-1.04,-0.25,-1.1,-1.12,-1.38,1.74,-0.89,-1.1
1852,3,ACCESS-CM2,r5i1p1f1,historical,-1.05,0.3,-1.76,-1.09,-0.87,1.83,-1.21,-1.12
1852,4,ACCESS-CM2,r5i1p1f1,historical,-1.75,-0.09,-1.63,-1.18,-0.81,1.78,-1.27,-1.18
1852,5,ACCESS-CM2,r5i1p1f1,historical,-1.39,0.0,-1.55,-0.64,-0.54,1.55,-0.76,-0.87
1852,6,ACCESS-CM2,r5i1p1f1,historical,-1.02,0.23,-1.54,-0.73,-0.55,1.78,-0.62,-0.81
1852,7,ACCESS-CM2,r5i1p1f1,historical,-0.82,-0.0,-1.33,-0.7,-0.45,1.3,-0.48,-0.7
1852,8,ACCESS-CM2,r5i1p1f1,historical,-0.74,-0.39,-1.21,-0.68,-0.42,0.58,-0.42,-0.65
1852,9,ACCESS-CM2,r5i1p1f1,historical,-0.6,-0.22,-1.15,-0.57,-0.37,0.51,-0.41,-0.59
1852,10,ACCESS-CM2,r5i1p1f1,historical,-0.74,-0.3,-1.17,-0.64,-0.44,0.41,-0.47,-0.65
1852,11,ACCESS-CM2,r5i1p1f1,historical,-0.45,-0.39,-0.93,-0.48,-0.35,-0.39,-0.43,-0.52
1852,12,ACCESS-CM2,r5i1p1f1,historical,-0.32,-0.05,-0.93,-0.12,-0.23,-0.61,-0.29,-0.39
1852,1,ACCESS-CM2,r6i1p1f1,historical,0.85,0.14,0.95,0.35,0.64,-0.98,1.17,0.76
1852,2,ACCESS-CM2,r6i1p1f1,historical,0.92,0.23,0.98,0.38,0.65,-0.81,1.08,0.77
1852,3,ACCESS-CM2,r6i1p1f1,historical,0.41,-0.19,1.15,-0.26,0.32,-0.74,0.99,0.54
1852,4,ACCESS-CM2,r6i1p1f1,historical,0.61,0.17,1.12,-0.26,0.4,-0.46,0.96,0.58
1852,5,ACCESS-CM2,r6i1p1f1,historical,0.8,-0.03,1.23,-0.27,0.32,-1.1,0.99,0.59
1852,6,ACCESS-CM2,r6i1p1f1,historical,0.82,-0.41,1.32,-0.55,0.27,-1.06,1.07,0.57
1852,7,ACCESS-CM2,r6i1p1f1,historical,0.79,-0.02,1.24,-0.34,0.49,-0.18,1.14,0.68
1852,8,ACCESS-CM2,r6i1p1f1,historical,0.85,-0.17,1.23,-0.25,0.53,-0.27,1.16,0.7
1852,9,ACCESS-CM2,r6i1p1f1,historical,0.83,-0.25,1.23,-0.3,0.5,-0.5,1.15,0.68
1852,10,ACCESS-CM2,r6i1p1f1,historical,0.75,0.03,1.08,-0.18,0.53,-0.2,1.11,0.67
1852,11,ACCESS-CM2,r6i1p1f1,historical,0.48,-0.17,0.94,-0.5,0.44,-0.09,1.04,0.52
1852,12,ACCESS-CM2,r6i1p1f1,historical,-0.12,-0.94,0.67,-0.92,0.44,-0.21,0.86,0.29
1852,1,ACCESS-CM2,r7i1p1f1,historical,1.23,0.23,1.36,1.16,1.1,0.15,1.02,1.13
1852,2,ACCESS-CM2,r7i1p1f1,historical,1.38,0.46,1.88,1.17,0.82,0.02,1.31,1.23
1852,3,ACCESS-CM2,r7i1p1f1,historical,1.3,0.17,1.89,0.99,0.68,-0.43,1.19,1.12
1852,4,ACCESS-CM2,r7i1p1f1,historical,1.39,0.17,1.9,0.73,0.82,-0.27,1.06,1.12
1852,5,ACCESS-CM2,r7i1p1f1,historical,1.47,-0.12,2.03,0.39,0.38,-0.77,1.14,0.97
1852,6,ACCESS-CM2,r7i1p1f1,historical,1.41,-0.17,1.95,0.35,0.48,-0.72,1.13,0.97
1852,7,ACCESS-CM2,r7i1p1f1,historical,1.29,-0.36,1.8,0.29,0.39,-1.11,0.92,0.85
1852,8,ACCESS-CM2,r7i1p1f1,historical,0.98,-0.41,1.54,0.01,0.2,-0.82,0.47,0.58
1852,9,ACCESS-CM2,r7i1p1f1,historical,0.97,-0.45,1.5,-0.23,-0.01,-1.28,0.28,0.43
1852,10,ACCESS-CM2,r7i1p1f1,historical,0.54,-0.57,1.4,-0.44,-0.05,-1.46,0.21,0.31
1852,11,ACCESS-CM2,r7i1p1f1,historical,0.57,-0.55,1.36,-0.72,-0.18,-1.47,0.18,0.22
1852,12,ACCESS-CM2,r7i1p1f1,historical,0.55,-0.41,1.25,-0.62,-0.18,-1.19,0.19,0.21
1852,1,ACCESS-CM2,r8i1p1f1,historical,-0.89,0.46,0.06,0.77,0.76,1.51,0.58,0.4
1852,2,ACCESS-CM2,r8i1p1f1,historical,-1.35,-0.7,-0.43,-0.85,0.31,1.02,-0.73,-0.38
1852,3,ACCESS-CM2,r8i1p1f1,historical,-1.62,-0.87,-0.47,-1.0,0.01,1.01,-1.19,-0.62
1852,4,ACCESS-CM2,r8i1p1f1,historical,-1.58,-0.65,-0.54,-1.03,-0.31,1.17,-1.33,-0.77
1852,5,ACCESS-CM2,r8i1p1f1,historical,-1.5,-0.57,-0.21,-0.64,-0.2,0.99,-0.86,-0.51
1852,6,ACCESS-CM2,r8i1p1f1,historical,-2.06,-0.91,-0.27,-0.75,-0.18,0.71,-0.84,-0.6
1852,7,ACCESS-CM2,r8i1p1f1,historical,-1.97,-1.33,-0.21,-0.7,-0.11,0.03,-0.75,-0.55
1852,8,ACCESS-CM2,r8i1p1f1,historical,-1.38,-0.93,-0.14,-0.57,-0.1,0.14,-0.67,-0.43
1852,9,ACCESS-CM2,r8i1p1f1,historical,-0.95,-0.6,0.03,-0.46,-0.09,-0.02,-0.61,-0.31
1852,10,ACCESS-CM2,r8i1p1f1,historical,-0.49,-0.2,0.16,-0.36,-0.17,-0.48,-0.7,-0.25
1852,11,ACCESS-CM2,r8i1p1f1,historical,-0.75,-0.16,0.04,-0.75,-0.32,-0.1,-0.71,-0.4
1852,12,ACCESS-CM2,r8i1p1f1,historical,-0.05,-0.19,0.45,-0.5,-0.08,-0.62,-0.28,-0.05
1852,1,ACCESS-CM2,r9i1p1f1,historical,-0.57,-0.46,0.05,0.38,-0.37,-0.3,0.39,-0.07
1852,2,ACCESS-CM2,r9i1p1f1,historical,-0.74,-0.68,-0.16,-0.11,-0.06,-0.78,-0.05,-0.18
1852,3,ACCESS-CM2,r9i1p1f1,historical,-0.59,-0.73,-0.55,0.06,-0.15,-1.15,-0.29,-0.31
1852,4,ACCESS-CM2,r9i1p1f1,historical,-0.34,-0.57,-0.49,0.57,-0.33,-1.05,-0.23,-0.25
1852,5,ACCESS-CM2,r9i1p1f1,historical,0.08,-0.46,-0.04,0.57,-0.66,-0.87,-0.33,-0.23
1852,6,ACCESS-CM2,r9i1p1f1,historical,0.27,-0.21,-0.06,0.57,-0.78,-0.26,-0.44,-0.26
1852,7,ACCESS-CM2,r9i1p1f1,historical,0.07,-0.53,-0.35,0.39,-0.91,0.02,-0.67,-0.45
1852,8,ACCESS-CM2,r9i1p1f1,historical,0.03,-0.42,-0.41,0.47,-0.77,0.28,-0.67,-0.41
1852,9,ACCESS-CM2,r9i1p1f1,historical,0.07,-0.39,-0.38,0.5,-0.84,0.58,-0.69,-0.42
1852,10,ACCESS-CM2,r9i1p1f1,historical,-0.04,-0.35,-0.33,0.51,-0.71,0.52,-0.64,-0.36
1852,11,ACCESS-CM2,r9i1p1f1,historical,-0.01,-0.32,-0.36,0.48,-0.59,0.6,-0.78,-0.36
1852,12,ACCESS-CM2,r9i1p1f1,historical,-0.26,-0.33,-0.55,0.4,-0.57,0.91,-0.9,-0.45
1853,1,ACCESS-CM2,r10i1p1f1,historical,0.19,0.09,0.83,-1.05,0.26,1.11,0.21,0.21
1853,2,ACCESS-CM2,r10i1p1f1,historical,0.17,-0.0,0.71,-0.79,1.0,0.77,0.67,0.53
1853,3,ACCESS-CM2,r10i1p1f1,historical,0.23,-0.19,0.14,-0.69,0.97,0.71,0.55,0.38
1853,4,ACCESS-CM2,r10i1p1f1,historical,0.16,-0.11,0.03,-0.71,0.9,0.86,-0.06,0.22
1853,5,ACCESS-CM2,r10i1p1f1,historical,0.23,-0.06,0.15,-0.87,0.81,1.35,-0.1,0.21
1853,6,ACCESS-CM2,r10i1p1f1,historical,0.1,-0.18,-0.06,-0.94,0.71,1.42,-0.16,0.09
1853,7,ACCESS-CM2,r10i1p1f1,historical,-0.16,-0.49,-0.1,-1.22,0.57,0.78,-0.17,-0.05
1853,8,ACCESS-CM2,r10i1p1f1,historical,-0.45,-0.9,-0.3,-1.53,0.49,0.63,-0.35,-0.23
1853,9,ACCESS-CM2,r10i1p1f1,historical,-0.4,-0.69,-0.31,-1.39,0.51,1.23,-0.31,-0.19
1853,10,ACCESS-CM2,r10i1p1f1,historical,-0.34,-0.86,-0.29,-1.22,0.51,0.98,-0.27,-0.15
1853,11,ACCESS-CM2,r10i1p1f1,historical,-0.07,-0.7,-0.24,-1.01,0.56,0.91,-0.19,-0.05
1853,12,ACCESS-CM2,r10i1p1f1,historical,-0.39,-0.79,-0.32,-1.51,0.58,1.01,-0.5,-0.22
1853,1,ACCESS-CM2,r1i1p1f1,historical,-1.35,-0.71,-1.2,-0.67,-0.92,1.32,-0.72,-0.93
1853,2,ACCESS-CM2,r1i1p1f1,historical,-1.23,-1.05,-1.09,-1.02,-1.37,0.57,-0.96,-1.15
1853,3,ACCESS-CM2,r1i1p1f1,historical,-1.02,-1.27,-0.38,-0.62,-1.16,0.16,-0.73,-0.82
1853,4,ACCESS-CM2,r1i1p1f1,historical,-1.35,-1.44,-0.57,-0.85,-1.51,0.06,-0.94,-1.08
1853,5,ACCESS-CM2,r1i1p1f1,historical,-0.89,-1.36,-0.26,-0.86,-1.64,0.16,-0.96,-1.01
1853,6,ACCESS-CM2,r1i1p1f1,historical,-0.5,-1.13,0.04,-0.88,-1.78,0.27,-0.96,-0.94
1853,7,ACCESS-CM2,r1i1p1f1,historical,-0.49,-0.7,-0.13,-0.9,-1.8,0.86,-0.96,-0.97
1853,8,ACCESS-CM2,r1i1p1f1,historical,-0.5,-0.94,-0.13,-0.9,-1.81,0.68,-0.96,-0.98
1853,9,ACCESS-CM2,r1i1p1f1,historical,-0.42,-1.12,-0.14,-1.22,-1.85,0.16,-0.98,-1.04
1853,10,ACCESS-CM2,r1i1p1f1,historical,-0.13,-0.93,-0.05,-0.82,-1.69,-0.04,-0.94,-0.88
1853,11,ACCESS-CM2,r1i1p1f1,historical,-0.1,-0.48,-0.11,-0.89,-1.85,0.46,-1.09,-0.96
1853,12,ACCESS-CM2,r1i1p1f1,historical,-0.16,-0.21,-0.18,-0.74,-1.51,0.58,-1.17,-0.85
1853,1,ACCESS-CM2,r2i1p1f1,historical,0.81,0.92,0.05,0.68,0.78,0.31,0.92,0.63
1853,2,ACCESS-CM2,r2i1p1f1,historical,0.02,-0.11,-0.67,-0.49,-0.27,0.06,-0.27,-0.35
1853,3,ACCESS-CM2,r2i1p1f1,historical,-0.1,-0.48,-0.6,-0.68,-0.58,-0.19,-0.78,-0.58
1853,4,ACCESS-CM2,r2i1p1f1,historical,-0.41,-0.63,-0.79,-0.89,-0.69,-0.07,-1.2,-0.79
1853,5,ACCESS-CM2,r2i1p1f1,historical,-0.69,-0.93,-0.84,-1.12,-0.85,-0.17,-1.28,-0.94
1853,6,ACCESS-CM2,r2i1p1f1,historical,-0.77,-0.88,-0.88,-1.02,-0.84,-0.08,-1.38,-0.95
1853,7,ACCESS-CM2,r2i1p1f1,historical,-0.88,-0.67,-0.92,-1.35,-1.07,0.03,-1.45,-1.1
1853,8,ACCESS-CM2,r2i1p1f1,historical,-1.07,-0.74,-1.06,-1.6,-1.2,0.08,-1.64,-1.26
1853,9,ACCESS-CM2,r2i1p1f1,historical,-0.81,-0.69,-0.91,-1.3,-1.13,-0.37,-1.63,-1.14
1853,10,ACCESS-CM2,r2i1p1f1,historical,-0.85,-0.33,-0.94,-1.03,-1.13,0.48,-1.59,-1.09
1853,11,ACCESS-CM2,r2i1p1f1,historical,-1.19,-0.56,-0.91,-1.22,-1.27,0.38,-1.6,-1.2
1853,12,ACCESS-CM2,r2i1p1f1,historical,-0.85,-0.87,-0.85,-1.11,-1.31,-0.02,-1.47,-1.14
1853,1,ACCESS-CM2,r3i1p1f1,historical,0.24,0.2,0.29,0.52,0.55,-0.48,1.31,0.57
1853,2,ACCESS-CM2,r3i1p1f1,historical,0.13,0.41,0.08,0.52,0.53,-0.26,0.73,0.41
1853,3,ACCESS-CM2,r3i1p1f1,historical,-0.03,0.18,0.09,0.22,0.14,-0.22,0.45,0.17
1853,4,ACCESS-CM2,r3i1p1f1,historical,-0.18,-0.02,-0.22,0.59,0.59,-0.35,0.41,0.27
1853,5,ACCESS-CM2,r3i1p1f1,historical,-0.23,0.01,-0.32,0.63,0.58,-0.14,0.38,0.24
1853,6,ACCESS-CM2,r3i1p1f1,historical,-0.19,0.01,-0.25,0.63,0.61,-0.22,0.51,0.29
1853,7,ACCESS-CM2,r3i1p1f1,historical,-0.01,0.14,-0.05,0.82,0.69,0.29,0.66,0.44
1853,8,ACCESS-CM2,r3i1p1f1,historical,0.15,0.35,0.05,0.96,0.84,0.46,0.63,0.55
1853,9,ACCESS-CM2,r3i1p1f1,historical,0.02,0.46,0.04,0.9,0.83,0.67,0.62,0.53
1853,10,ACCESS-CM2,r3i1p1f1,historical,0.21,0.74,0.22,1.1,0.88,0.66,0.69,0.65
1853,11,ACCESS-CM2,r3i1p1f1,historical,0.62,0.8,0.41,1.22,1.01,0.44,0.69,0.79
1853,12,ACCESS-CM2,r3i1p1f1,historical,0.77,0.76,0.83,1.35,1.2,0.39,1.32,1.09
1853,1,ACCESS-CM2,r4i1p1f1,historical,-0.9,-0.08,-0.45,-0.34,-0.69,0.82,-0.33,-0.52
1853,2,ACCESS-CM2,r4i1p1f1,historical,-1.32,-0.24,-1.17,-0.16,-0.59,0.59,-0.77,-0.75
1853,3,ACCESS-CM2,r4i1p1f1,historical,-1.16,-0.32,-2.38,-0.49,-0.82,0.91,-1.75,-1.3
1853,4,ACCESS-CM2,r4i1p1f1,historical,-1.17,-0.11,-3.06,-0.24,-0.28,0.8,-2.1,-1.3
1853,5,ACCESS-CM2,r4i1p1f1,historical,-0.7,-0.06,-1.75,-0.22,-0.3,0.45,-2.15,-0.97
1853,6,ACCESS-CM2,r4i1p1f1,historical,-0.5,-0.35,-1.25,-0.22,-0.28,-0.0,-1.84,-0.79
1853,7,ACCESS-CM2,r4i1p1f1,historical,-0.56,-0.54,-1.22,0.03,-0.03,-0.11,-1.82,-0.68
1853,8,ACCESS-CM2,r4i1p1f1,historical,-0.41,-0.64,-1.2,0.11,0.0,-0.24,-1.61,-0.6
1853,9,ACCESS-CM2,r4i1p1f1,historical,-0.37,-0.81,-1.06,0.12,0.08,-0.11,-1.55,-0.53
1853,10,ACCESS-CM2,r4i1p1f1,historical,-0.2,-0.61,-0.79,0.38,0.17,-0.08,-1.28,-0.34
1853,11,ACCESS-CM2,r4i1p1f1,historical,0.6,0.27,-0.4,0.86,0.51,0.39,-0.61,0.16
1853,12,ACCESS-CM2,r4i1p1f1,historical,0.66,0.46,-0.35,0.99,1.06,0.25,-0.03,0.48
1853,1,ACCESS-CM2,r5i1p1f1,historical,0.79,0.94,-0.34,0.18,0.04,-0.22,0.08,0.08
1853,2,ACCESS-CM2,r5i1p1f1,historical,1.1,1.14,0.04,0.21,0.38,-0.24,0.67,0.43
1853,3,ACCESS-CM2,r5i1p1f1,historical,0.92,0.68,0.31,0.04,0.17,0.01,0.8,0.39
1853,4,ACCESS-CM2,r5i1p1f1,historical,1.32,1.24,0.49,0.34,0.41,0.29,0.73,0.6
1853,5,ACCESS-CM2,r5i1p1f1,historical,1.27,1.18,0.44,-0.02,0.12,0.56,0.38,0.38
1853,6,ACCESS-CM2,r5i1p1f1,historical,1.11,1.05,0.38,0.02,0.24,0.87,0.26,0.37
1853,7,ACCESS-CM2,r5i1p1f1,historical,0.99,0.73,0.45,-0.16,0.1,0.73,0.17,0.27
1853,8,ACCESS-CM2,r5i1p1f1,historical,0.94,0.55,0.49,-0.08,0.19,0.67,0.16,0.31
1853,9,ACCESS-CM2,r5i1p1f1,historical,0.92,0.43,0.51,-0.12,0.11,0.49,0.15,0.27
1853,10,ACCESS-CM2,r5i1p1f1,historical,0.87,0.37,0.49,-0.11,0.2,0.7,0.18,0.3
1853,11,ACCESS-CM2,r5i1p1f1,historical,0.77,0.55,0.41,-0.2,0.17,0.97,0.2,0.26
1853,12,ACCESS-CM2,r5i1p1f1,historical,0.7,0.24,0.39,-0.5,0.18,1.05,0.1,0.19
1853,1,ACCESS-CM2,r6i1p1f1,historical,-0.37,-0.86,0.46,-0.9,-0.08,0.52,0.51,-0.01
1853,2,ACCESS-CM2,r6i1p1f1,historical,-0.14,-0.21,-0.03,-0.71,-0.26,0.67,0.11,-0.18
1853,3,ACCESS-CM2,r6i1p1f1,historical,-0.13,-0.08,-0.63,-0.35,-0.02,0.78,-0.77,-0.34
1853,4,ACCESS-CM2,r6i1p1f1,historical,-0.22,-0.35,-0.85,0.04,0.24,0.63,-0.96,-0.3
1853,5,ACCESS-CM2,r6i1p1f1,historical,-0.1,-0.29,-0.92,0.4,0.32,0.76,-0.85,-0.21
1853,6,ACCESS-CM2,r6i1p1f1,historical,-0.14,0.09,-1.13,0.31,0.18,0.98,-1.17,-0.36
1853,7,ACCESS-CM2,r6i1p1f1,historical,-0.01,0.23,-1.03,0.18,-0.0,0.72,-1.26,-0.42
1853,8,ACCESS-CM2,r6i1p1f1,historical,0.0,0.6,-1.06,0.28,0.08,1.04,-1.21,-0.36
1853,9,ACCESS-CM2,r6i1p1f1,historical,0.08,0.76,-0.93,0.37,0.16,1.45,-1.16,-0.27
1853,10,ACCESS-CM2,r6i1p1f1,historical,0.32,0.76,-0.79,0.4,0.18,1.35,-1.07,-0.19
1853,11,ACCESS-CM2,r6i1p1f1,historical,0.47,1.02,-0.9,0.64,0.18,1.57,-1.01,-0.15
1853,12,ACCESS-CM2,r6i1p1f1,historical,0.68,1.14,-0.64,0.75,0.35,1.53,-0.5,0.1
1853,1,ACCESS-CM2,r7i1p1f1,historical,0.19,-0.52,0.43,-0.58,-0.61,-0.84,-0.39,-0.25
1853,2,ACCESS-CM2,r7i1p1f1,historical,0.39,-0.55,-0.74,-0.8,-0.58,-0.85,-0.93,-0.61
1853,3,ACCESS-CM2,r7i1p1f1,historical,0.41,-0.19,-0.72,-0.84,-0.94,-0.57,-1.04,-0.73
1853,4,ACCESS-CM2,r7i1p1f1,historical,0.2,-0.31,-0.98,-0.91,-0.44,-0.98,-1.06,-0.66
1853,5,ACCESS-CM2,r7i1p1f1,historical,0.39,-0.18,-0.75,-0.68,-0.37,-0.68,-1.03,-0.53
1853,6,ACCESS-CM2,r7i1p1f1,historical,0.78,-0.13,-0.14,-0.36,-0.4,-0.96,-0.83,-0.29
1853,7,ACCESS-CM2,r7i1p1f1,historical,0.82,0.06,0.02,-0.23,-0.32,-0.63,-0.68,-0.17
1853,8,ACCESS-CM2,r7i1p1f1,historical,0.93,0.33,0.03,-0.12,-0.36,-0.41,-0.66,-0.14
1853,9,ACCESS-CM2,r7i1p1f1,historical,0.91,0.22,0.1,-0.07,-0.35,-0.21,-0.61,-0.11
1853,10,ACCESS-CM2,r7i1p1f1,historical,0.86,0.26,-0.02,-0.09,-0.41,0.2,-0.62,-0.16
1853,11,ACCESS-CM2,r7i1p1f1,historical,0.67,0.07,-0.15,-0.04,-0.33,0.03,-0.75,-0.21
1853,12,ACCESS-CM2,r7i1p1f1,historical,0.55,0.01,-0.2,-0.04,-0.45,-0.23,-0.71,-0.27
1853,1,ACCESS-CM2,r8i1p1f1,historical,0.02,-0.2,0.78,-0.51,-0.4,-1.06,-0.42,-0.11
1853,2,ACCESS-CM2,r8i1p1f1,historical,0.13,0.03,0.81,-0.09,-0.32,-0.78,0.37,0.14
1853,3,ACCESS-CM2,r8i1p1f1,historical,0.19,-0.12,1.12,-0.24,-0.99,-1.13,0.34,-0.04
1853,4,ACCESS-CM2,r8i1p1f1,historical,0.16,-0.29,1.17,-0.17,-0.98,-1.24,0.46,-0.0
1853,5,ACCESS-CM2,r8i1p1f1,historical,0.04,-0.35,1.08,-0.63,-1.42,-1.24,0.19,-0.29
1853,6,ACCESS-CM2,r8i1p1f1,historical,0.2,-0.12,1.15,-0.67,-1.55,-1.16,0.3,-0.28
1853,7,ACCESS-CM2,r8i1p1f1,historical,0.15,-0.27,1.17,-0.78,-1.55,-1.05,0.29,-0.3
1853,8,ACCESS-CM2,r8i1p1f1,historical,-0.0,-0.5,1.21,-0.88,-1.53,-0.81,0.3,-0.31
1853,9,ACCESS-CM2,r8i1p1f1,historical,-0.24,-0.88,1.17,-1.05,-1.56,-0.83,0.27,-0.39
1853,10,ACCESS-CM2,r8i1p1f1,historical,-0.77,-1.2,1.09,-1.12,-1.5,-0.85,0.3,-0.46
1853,11,ACCESS-CM2,r8i1p1f1,historical,-0.59,-1.22,1.11,-0.99,-1.22,-0.91,0.43,-0.31
1853,12,ACCESS-CM2,r8i1p1f1,historical,-1.31,-1.61,0.85,-1.44,-1.46,-0.64,0.12,-0.64
1853,1,ACCESS-CM2,r9i1p1f1,historical,0.36,0.17,-0.2,0.67,-0.38,0.99,-0.58,-0.14
1853,2,ACCESS-CM2,r9i1p1f1,historical,0.31,-0.16,-0.19,0.44,-0.99,0.85,-0.98,-0.45
1853,3,ACCESS-CM2,r9i1p1f1,historical,0.16,-0.23,-0.12,0.19,-0.91,0.8,-0.86,-0.43
1853,4,ACCESS-CM2,r9i1p1f1,historical,-0.02,-0.49,-0.33,-0.66,-1.13,0.53,-1.25,-0.76
1853,5,ACCESS-CM2,r9i1p1f1,historical,-0.59,-0.83,-0.82,-1.03,-0.95,0.5,-1.51,-0.97
1853,6,ACCESS-CM2,r9i1p1f1,historical,-0.83,-0.93,-0.99,-1.06,-0.74,0.46,-1.59,-0.99
1853,7,ACCESS-CM2,r9i1p1f1,historical,-0.55,-0.73,-0.84,-0.58,-0.49,0.32,-1.36,-0.74
1853,8,ACCESS-CM2,r9i1p1f1,historical,-0.56,-0.51,-0.77,-0.5,-0.54,0.06,-1.32,-0.72
1853,9,ACCESS-CM2,r9i1p1f1,historical,-0.48,-0.18,-0.71,-0.49,-0.41,0.45,-1.17,-0.62
1853,10,ACCESS-CM2,r9i1p1f1,historical,-0.61,-0.33,-0.82,-0.74,-0.56,0.17,-1.29,-0.76
1853,11,ACCESS-CM2,r9i1p1f1,historical,-0.67,-0.24,-0.87,-0.74,-0.74,0.66,-1.41,-0.85
1853,12,ACCESS-CM2,r9i1p1f1,historical,-0.64,-0.23,-1.08,-0.7,-0.65,0.78,-1.38,-0.86
1854,1,ACCESS-CM2,r10i1p1f1,historical,-0.25,-0.92,-0.23,-1.45,0.6,0.83,-0.41,-0.16
1854,2,ACCESS-CM2,r10i1p1f1,historical,-0.22,-0.69,-0.23,-1.32,0.64,1.0,-0.52,-0.14
1854,3,ACCESS-CM2,r10i1p1f1,historical,-0.68,-0.95,-0.42,-1.54,0.75,1.15,-1.14,-0.33
1854,4,ACCESS-CM2,r10i1p1f1,historical,-0.56,-0.78,-0.62,-1.43,0.75,1.35,-1.3,-0.37
1854,5,ACCESS-CM2,r10i1p1f1,historical,-0.19,-0.48,-0.72,-0.98,0.8,0.94,-1.29,-0.28
1854,6,ACCESS-CM2,r10i1p1f1,historical,0.26,-0.41,-0.11,-0.72,0.89,0.93,-0.88,0.04
1854,7,ACCESS-CM2,r10i1p1f1,historical,0.49,-0.02,-0.08,-0.33,0.96,1.16,-0.82,0.17
1854,8,ACCESS-CM2,r10i1p1f1,historical,0.71,0.46,0.22,-0.05,1.07,1.43,-0.56,0.4
1854,9,ACCESS-CM2,r10i1p1f1,historical,0.86,0.77,0.37,0.13,1.1,1.4,-0.49,0.5
