year,model,run,experiment,NSW,VIC,QLD,SA,WA,TAS,NT,AUS,Melbourne,Sydney,Brisbane,Darwin,Perth,Adelaide,Hobart
2054,ACCESS-CM2,r1i1p1f1,ssp245,38.23,15.92,101.06,32.38,66.85,15.24,123.26,75.11,7.0,34.0,65.0,227.0,48.0,10.0,7.0
2054,ACCESS-CM2,r2i1p1f1,ssp245,31.44,26.43,70.36,17.77,27.65,53.76,49.39,40.4,30.0,16.0,23.0,117.0,13.0,12.0,26.0
2054,ACCESS-CM2,r3i1p1f1,ssp245,63.18,43.51,114.49,40.4,68.46,59.06,142.68,86.9,44.0,57.0,40.0,321.0,63.0,8.0,54.0
2054,ACCESS-CM2,r4i1p1f1,ssp245,34.02,36.47,39.23,24.83,64.94,52.36,49.7,47.17,33.0,26.0,14.0,108.0,48.0,20.0,55.0
2054,ACCESS-CM2,r5i1p1f1,ssp245,63.66,14.43,77.55,44.72,92.22,24.0,90.7,76.71,10.0,39.0,54.0,174.0,63.0,0.0,9.0
2054,ACCESS-CM2,r6i1p1f1,ssp245,32.91,9.57,53.42,25.06,50.94,9.84,61.77,46.63,7.0,14.0,37.0,185.0,30.0,0.0,12.0
2054,ACCESS-CM2,r7i1p1f1,ssp245,19.94,14.0,107.09,17.62,62.38,64.88,127.53,72.33,19.0,23.0,65.0,331.0,8.0,0.0,39.0
2054,ACCESS-CM2,r8i1p1f1,ssp245,4.2,9.97,42.35,1.54,27.39,52.08,31.35,25.43,22.0,6.0,19.0,154.0,43.0,0.0,39.0
2054,ACCESS-CM2,r9i1p1f1,ssp245,53.34,45.48,82.68,37.31,83.31,87.34,98.62,75.77,55.0,59.0,41.0,230.0,23.0,40.0,65.0
2055,ACCESS-CM2,r10i1p1f1,ssp245,61.88,51.63,122.41,59.77,74.19,65.64,140.04,92.74,54.0,58.0,82.0,234.0,46.0,37.0,61.0
2055,ACCESS-CM2,r1i1p1f1,ssp245,62.64,29.4,150.94,29.6,60.27,29.35,120.34,86.36,38.0,40.0,138.0,199.0,33.0,12.0,24.0
2055,ACCESS-CM2,r2i1p1f1,ssp245,27.83,40.27,111.46,22.74,60.33,51.71,126.24,74.55,54.0,31.0,54.0,292.0,61.0,30.0,44.0
2055,ACCESS-CM2,r3i1p1f1,ssp245,44.71,14.37,105.12,21.22,69.45,17.86,90.19,70.29,6.0,28.0,69.0,316.0,14.0,7.0,7.0
2055,ACCESS-CM2,r4i1p1f1,ssp245,25.31,21.1,89.62,28.62,63.81,67.52,115.98,69.04,32.0,38.0,32.0,247.0,27.0,7.0,42.0
2055,ACCESS-CM2,r5i1p1f1,ssp245,69.71,41.16,103.31,53.0,75.29,41.39,133.38,87.06,37.0,49.0,69.0,236.0,42.0,20.0,32.0
2055,ACCESS-CM2,r6i1p1f1,ssp245,26.44,12.65,104.03,24.48,47.64,15.98,112.19,65.19,12.0,16.0,50.0,187.0,34.0,14.0,20.0
2055,ACCESS-CM2,r7i1p1f1,ssp245,54.54,20.83,145.58,18.95,96.35,22.67,158.7,101.24,37.0,57.0,122.0,292.0,21.0,9.0,14.0
2055,ACCESS-CM2,r8i1p1f1,ssp245,27.77,10.38,112.01,28.99,64.57,44.38,88.5,69.28,16.0,27.0,76.0,241.0,35.0,21.0,24.0
2055,ACCESS-CM2,r9i1p1f1,ssp245,97.83,39.36,126.12,59.99,83.7,26.25,111.85,94.82,42.0,66.0,108.0,196.0,81.0,33.0,0.0
2056,ACCESS-CM2,r10i1p1f1,ssp245,27.56,16.07,109.99,28.07,87.67,43.75,153.52,87.88,12.0,39.0,45.0,343.0,24.0,16.0,20.0
2056,ACCESS-CM2,r1i1p1f1,ssp245,49.7,40.96,96.96,28.23,71.59,54.87,108.05,74.82,49.0,43.0,109.0,285.0,41.0,28.0,38.0
2056,ACCESS-CM2,r2i1p1f1,ssp245,20.55,13.15,66.72,31.59,49.57,31.75,63.96,49.4,7.0,6.0,53.0,141.0,41.0,7.0,20.0
2056,ACCESS-CM2,r3i1p1f1,ssp245,14.74,14.72,38.16,18.41,63.5,33.21,61.63,44.91,24.0,6.0,16.0,125.0,32.0,6.0,12.0
2056,ACCESS-CM2,r4i1p1f1,ssp245,6.68,13.88,43.7,9.3,57.87,81.7,54.98,41.54,31.0,7.0,64.0,171.0,31.0,0.0,62.0
2056,ACCESS-CM2,r5i1p1f1,ssp245,50.03,19.14,102.38,32.92,64.01,38.01,100.68,72.1,12.0,26.0,119.0,197.0,18.0,0.0,21.0
2056,ACCESS-CM2,r6i1p1f1,ssp245,62.1,18.6,88.09,34.35,56.61,27.21,83.56,64.78,10.0,33.0,69.0,119.0,13.0,22.0,31.0
2056,ACCESS-CM2,r7i1p1f1,ssp245,33.12,24.85,70.54,28.62,80.24,63.59,97.51,67.8,40.0,7.0,44.0,310.0,45.0,14.0,27.0
2056,ACCESS-CM2,r8i1p1f1,ssp245,6.62,6.24,60.9,7.13,37.87,51.08,68.38,40.41,7.0,12.0,49.0,194.0,6.0,8.0,33.0
2056,ACCESS-CM2,r9i1p1f1,ssp245,21.62,18.42,76.47,22.23,48.8,53.23,79.09,53.26,31.0,20.0,54.0,257.0,14.0,19.0,38.0
2057,ACCESS-CM2,r10i1p1f1,ssp245,13.5,7.8,55.26,6.01,34.68,6.22,44.74,34.16,12.0,22.0,27.0,208.0,75.0,0.0,0.0
2057,ACCESS-CM2,r1i1p1f1,ssp245,44.22,33.56,61.49,33.4,66.13,49.82,81.2,60.16,24.0,16.0,24.0,163.0,62.0,9.0,19.0
2057,ACCESS-CM2,r2i1p1f1,ssp245,30.63,6.92,148.84,26.45,73.48,36.38,165.19,93.78,6.0,7.0,86.0,288.0,48.0,7.0,39.0
2057,ACCESS-CM2,r3i1p1f1,ssp245,46.1,26.62,127.27,20.0,49.04,54.59,113.84,73.39,37.0,31.0,142.0,334.0,20.0,0.0,34.0
2057,ACCESS-CM2,r4i1p1f1,ssp245,16.09,40.71,82.06,17.76,58.8,106.87,92.44,60.12,37.0,14.0,45.0,248.0,53.0,35.0,68.0
2057,ACCESS-CM2,r5i1p1f1,ssp245,56.62,14.93,148.66,24.65,69.65,21.73,135.71,89.88,7.0,29.0,128.0,256.0,6.0,0.0,0.0
2057,ACCESS-CM2,r6i1p1f1,ssp245,23.49,6.85,120.97,8.97,58.35,37.86,107.56,69.43,6.0,7.0,85.0,274.0,14.0,0.0,15.0
2057,ACCESS-CM2,r7i1p1f1,ssp245,24.06,22.26,67.02,16.63,69.1,80.55,88.72,59.39,33.0,37.0,68.0,208.0,29.0,0.0,52.0
2057,ACCESS-CM2,r8i1p1f1,ssp245,5.08,10.6,31.38,8.1,30.88,22.72,32.63,25.03,8.0,12.0,15.0,141.0,29.0,6.0,15.0
2057,ACCESS-CM2,r9i1p1f1,ssp245,23.23,22.3,91.14,10.06,60.37,64.85,102.49,63.3,37.0,18.0,52.0,273.0,55.0,6.0,57.0
2058,ACCESS-CM2,r10i1p1f1,ssp245,55.18,22.53,88.46,17.1,71.72,54.85,84.33,67.39,19.0,49.0,110.0,206.0,7.0,8.0,15.0
2058,ACCESS-CM2,r1i1p1f1,ssp245,78.43,41.55,117.77,49.57,68.92,42.82,108.66,84.38,33.0,58.0,121.0,260.0,51.0,40.0,22.0
2058,ACCESS-CM2,r2i1p1f1,ssp245,64.1,19.19,133.7,37.01,60.65,31.45,115.3,82.54,14.0,40.0,136.0,197.0,7.0,7.0,26.0
2058,ACCESS-CM2,r3i1p1f1,ssp245,11.68,9.8,61.06,14.79,42.54,37.52,56.06,41.31,25.0,8.0,75.0,160.0,40.0,0.0,26.0
2058,ACCESS-CM2,r4i1p1f1,ssp245,59.58,72.97,97.77,50.63,87.22,106.87,118.28,87.24,64.0,56.0,115.0,312.0,34.0,44.0,75.0
2058,ACCESS-CM2,r5i1p1f1,ssp245,51.75,31.81,131.85,29.3,97.6,42.8,152.12,98.94,32.0,34.0,104.0,305.0,102.0,36.0,45.0
2058,ACCESS-CM2,r6i1p1f1,ssp245,12.55,11.91,29.91,13.42,60.92,45.69,60.57,41.18,7.0,21.0,0.0,213.0,34.0,13.0,12.0
2058,ACCESS-CM2,r7i1p1f1,ssp245,41.37,25.56,80.97,29.27,62.52,68.1,96.57,65.15,29.0,14.0,57.0,208.0,51.0,20.0,47.0
2058,ACCESS-CM2,r8i1p1f1,ssp245,63.48,36.74,130.7,38.73,86.46,43.87,153.06,97.77,32.0,45.0,88.0,289.0,0.0,27.0,41.0
2058,ACCESS-CM2,r9i1p1f1,ssp245,41.84,33.12,106.76,25.66,73.95,83.91,126.19,79.86,38.0,37.0,80.0,276.0,21.0,18.0,63.0
2059,ACCESS-CM2,r10i1p1f1,ssp245,61.58,80.35,118.05,55.36,104.83,81.14,132.78,100.94,76.0,51.0,76.0,282.0,130.0,60.0,59.0
2059,ACCESS-CM2,r1i1p1f1,ssp245,74.77,40.11,149.13,33.71,113.74,39.25,170.4,114.53,27.0,50.0,161.0,337.0,89.0,22.0,26.0
2059,ACCESS-CM2,r2i1p1f1,ssp245,61.68,56.15,136.39,44.67,51.05,75.44,103.21,80.07,50.0,26.0,130.0,303.0,50.0,23.0,50.0
2059,ACCESS-CM2,r3i1p1f1,ssp245,30.4,7.6,71.37,28.89,64.75,35.62,90.33,60.63,19.0,13.0,70.0,291.0,30.0,12.0,35.0
2059,ACCESS-CM2,r4i1p1f1,ssp245,38.99,44.6,91.09,32.24,65.22,108.54,98.63,69.73,47.0,61.0,36.0,251.0,26.0,36.0,59.0
2059,ACCESS-CM2,r5i1p1f1,ssp245,52.74,22.85,112.04,42.2,87.75,41.13,117.27,86.6,20.0,16.0,107.0,243.0,35.0,6.0,23.0
2059,ACCESS-CM2,r6i1p1f1,ssp245,50.36,42.76,73.99,25.26,90.12,83.28,98.05,73.98,47.0,63.0,51.0,218.0,26.0,15.0,55.0
2059,ACCESS-CM2,r7i1p1f1,ssp245,32.34,39.3,58.38,26.55,67.64,41.11,93.11,60.02,35.0,40.0,12.0,203.0,70.0,14.0,14.0
2059,ACCESS-CM2,r8i1p1f1,ssp245,18.86,8.04,42.05,16.63,36.61,26.13,46.41,34.21,0.0,22.0,13.0,154.0,64.0,6.0,14.0
2059,ACCESS-CM2,r9i1p1f1,ssp245,58.51,47.29,93.18,45.06,71.61,89.06,74.77,71.69,55.0,36.0,95.0,119.0,95.0,30.0,57.0
2060,ACCESS-CM2,r10i1p1f1,ssp245,53.29,33.49,147.01,33.68,91.41,28.04,123.62,95.95,31.0,26.0,120.0,278.0,79.0,17.0,14.0
2060,ACCESS-CM2,r1i1p1f1,ssp245,24.13,11.99,71.98,15.26,37.28,48.33,69.38,45.89,10.0,8.0,47.0,243.0,41.0,0.0,33.0
2060,ACCESS-CM2,r2i1p1f1,ssp245,36.96,16.59,100.47,13.96,54.27,31.15,97.62,64.0,10.0,0.0,66.0,100.0,23.0,6.0,17.0
2060,ACCESS-CM2,r3i1p1f1,ssp245,25.08,25.29,95.2,19.58,71.95,58.21,116.62,71.94,40.0,44.0,101.0,261.0,32.0,16.0,35.0
2060,ACCESS-CM2,r4i1p1f1,ssp245,36.56,25.16,104.08,19.54,60.19,56.26,123.48,72.45,25.0,14.0,42.0,252.0,30.0,15.0,44.0
2060,ACCESS-CM2,r5i1p1f1,ssp245,48.63,39.09,128.39,40.95,69.82,76.74,143.83,89.25,47.0,21.0,98.0,248.0,31.0,17.0,54.0
2060,ACCESS-CM2,r6i1p1f1,ssp245,52.36,55.09,91.01,36.99,83.02,132.69,117.5,81.4,82.0,42.0,20.0,223.0,62.0,43.0,82.0
2060,ACCESS-CM2,r7i1p1f1,ssp245,42.82,62.38,65.62,27.58,80.45,113.72,93.42,68.46,76.0,50.0,55.0,238.0,66.0,48.0,96.0
2060,ACCESS-CM2,r8i1p1f1,ssp245,25.36,33.77,68.13,35.49,78.83,58.9,99.95,67.51,46.0,35.0,0.0,307.0,33.0,28.0,41.0
2060,ACCESS-CM2,r9i1p1f1,ssp245,58.74,33.46,135.45,25.99,57.72,85.86,135.55,84.46,56.0,42.0,114.0,326.0,51.0,13.0,46.0
2061,ACCESS-CM2,r10i1p1f1,ssp245,51.66,18.91,151.97,22.44,69.79,45.78,160.09,94.48,21.0,73.0,126.0,301.0,59.0,6.0,22.0
2061,ACCESS-CM2,r1i1p1f1,ssp245,40.16,27.71,122.31,38.23,85.06,37.88,110.69,85.17,24.0,17.0,106.0,206.0,85.0,17.0,29.0
2061,ACCESS-CM2,r2i1p1f1,ssp245,41.5,15.34,134.26,21.23,70.51,9.41,142.83,86.06,20.0,23.0,121.0,211.0,33.0,0.0,8.0
2061,ACCESS-CM2,r3i1p1f1,ssp245,30.0,29.17,61.16,32.06,68.92,68.22,101.84,63.01,50.0,47.0,59.0,235.0,35.0,34.0,45.0
2061,ACCESS-CM2,r4i1p1f1,ssp245,20.2,26.3,103.0,17.4,70.31,89.3,120.47,73.35,33.0,37.0,63.0,312.0,63.0,0.0,57.0
2061,ACCESS-CM2,r5i1p1f1,ssp245,67.49,55.26,111.6,45.37,114.51,99.66,154.31,105.22,73.0,58.0,84.0,265.0,6.0,24.0,68.0
2061,ACCESS-CM2,r6i1p1f1,ssp245,75.16,69.41,118.17,48.66,94.66,114.62,151.52,101.45,71.0,50.0,57.0,262.0,39.0,42.0,87.0
2061,ACCESS-CM2,r7i1p1f1,ssp245,27.21,11.65,82.95,25.59,82.21,25.98,131.24,75.44,15.0,23.0,51.0,260.0,44.0,14.0,25.0
2061,ACCESS-CM2,r8i1p1f1,ssp245,84.69,32.57,137.2,54.07,112.52,63.37,129.42,107.88,42.0,51.0,139.0,159.0,76.0,21.0,50.0
2061,ACCESS-CM2,r9i1p1f1,ssp245,35.29,34.02,114.46,23.2,76.08,95.68,114.28,79.34,50.0,58.0,63.0,274.0,44.0,8.0,73.0
2062,ACCESS-CM2,r10i1p1f1,ssp245,27.52,10.21,79.29,23.22,79.84,25.84,109.71,69.74,6.0,8.0,56.0,204.0,50.0,0.0,9.0
2062,ACCESS-CM2,r1i1p1f1,ssp245,77.69,40.81,125.13,43.97,67.67,49.75,114.87,85.95,26.0,51.0,120.0,318.0,96.0,26.0,26.0
2062,ACCESS-CM2,r2i1p1f1,ssp245,29.45,28.72,96.73,25.96,56.91,37.03,100.55,65.71,25.0,22.0,99.0,253.0,28.0,26.0,19.0
2062,ACCESS-CM2,r3i1p1f1,ssp245,99.37,53.84,138.35,58.81,109.12,24.47,159.18,114.66,32.0,103.0,104.0,240.0,95.0,31.0,12.0
2062,ACCESS-CM2,r4i1p1f1,ssp245,25.48,26.82,63.72,27.34,68.43,74.63,94.88,61.11,33.0,31.0,33.0,193.0,47.0,21.0,49.0
2062,ACCESS-CM2,r5i1p1f1,ssp245,110.98,65.8,181.86,88.08,118.88,85.34,188.9,138.73,55.0,76.0,136.0,324.0,23.0,59.0,52.0
2062,ACCESS-CM2,r6i1p1f1,ssp245,71.02,57.48,154.47,35.9,85.87,83.6,145.54,102.98,70.0,46.0,113.0,217.0,14.0,25.0,74.0
2062,ACCESS-CM2,r7i1p1f1,ssp245,36.9,30.1,106.01,29.9,81.54,44.3,135.1,83.35,28.0,31.0,79.0,285.0,86.0,10.0,16.0
2062,ACCESS-CM2,r8i1p1f1,ssp245,41.42,32.27,147.41,36.15,95.76,38.85,163.42,103.6,14.0,32.0,80.0,329.0,36.0,20.0,34.0
2062,ACCESS-CM2,r9i1p1f1,ssp245,31.38,15.8,127.03,25.51,88.92,34.33,134.23,88.71,17.0,20.0,71.0,215.0,16.0,0.0,13.0
2063,ACCESS-CM2,r10i1p1f1,ssp245,56.42,51.42,163.05,43.23,103.17,85.86,191.84,118.0,66.0,52.0,123.0,334.0,63.0,29.0,52.0
2063,ACCESS-CM2,r1i1p1f1,ssp245,51.37,62.15,91.51,52.08,61.15,84.2,97.74,72.46,69.0,56.0,75.0,291.0,99.0,39.0,30.0
2063,ACCESS-CM2,r2i1p1f1,ssp245,22.54,25.24,31.98,24.83,59.07,30.8,52.87,42.45,24.0,20.0,33.0,152.0,19.0,28.0,7.0
2063,ACCESS-CM2,r3i1p1f1,ssp245,66.11,44.53,112.67,29.92,60.02,53.38,116.04,77.97,30.0,52.0,70.0,254.0,38.0,18.0,33.0
2063,ACCESS-CM2,r4i1p1f1,ssp245,35.89,35.08,91.22,28.68,85.55,58.85,139.54,82.14,48.0,45.0,20.0,280.0,57.0,27.0,22.0
2063,ACCESS-CM2,r5i1p1f1,ssp245,56.12,36.19,144.44,30.65,84.82,70.16,163.64,100.59,31.0,47.0,108.0,330.0,19.0,25.0,60.0
2063,ACCESS-CM2,r6i1p1f1,ssp245,62.19,39.39,166.1,39.5,90.64,53.36,149.57,106.62,46.0,47.0,134.0,330.0,70.0,33.0,37.0
2063,ACCESS-CM2,r7i1p1f1,ssp245,34.19,25.15,80.02,34.87,73.37,87.9,114.88,71.86,40.0,24.0,21.0,276.0,90.0,31.0,68.0
2063,ACCESS-CM2,r8i1p1f1,ssp245,26.49,9.8,85.85,33.79,68.9,25.37,117.91,70.29,12.0,18.0,52.0,264.0,39.0,15.0,19.0
2063,ACCESS-CM2,r9i1p1f1,ssp245,31.41,33.3,137.14,20.93,92.46,44.84,155.5,95.9,30.0,6.0,73.0,320.0,30.0,21.0,20.0
2064,ACCESS-CM2,r10i1p1f1,ssp245,20.77,29.47,101.22,24.47,95.13,52.51,135.12,84.42,36.0,25.0,56.0,302.0,76.0,21.0,31.0
2064,ACCESS-CM2,r1i1p1f1,ssp245,68.86,30.01,78.73,41.58,53.52,35.72,66.46,60.69,21.0,25.0,92.0,141.0,47.0,18.0,30.0
2064,ACCESS-CM2,r2i1p1f1,ssp245,12.96,11.91,79.51,7.57,52.16,31.93,82.9,52.56,6.0,20.0,45.0,309.0,90.0,0.0,28.0
2064,ACCESS-CM2,r3i1p1f1,ssp245,85.1,49.02,154.84,69.67,97.1,47.23,145.11,111.91,30.0,80.0,151.0,237.0,42.0,36.0,35.0
2064,ACCESS-CM2,r4i1p1f1,ssp245,31.09,24.02,109.58,29.12,72.02,81.93,125.45,78.78,36.0,15.0,78.0,315.0,31.0,24.0,48.0
2064,ACCESS-CM2,r5i1p1f1,ssp245,64.07,41.04,95.99,29.66,97.88,90.22,116.21,86.68,31.0,45.0,71.0,231.0,44.0,20.0,52.0
2064,ACCESS-CM2,r6i1p1f1,ssp245,66.06,42.84,54.94,31.2,75.53,69.8,86.37,65.13,50.0,77.0,57.0,248.0,36.0,38.0,38.0
2064,ACCESS-CM2,r7i1p1f1,ssp245,43.17,44.64,74.44,34.18,70.0,74.35,121.76,72.0,66.0,58.0,14.0,198.0,67.0,15.0,38.0
2064,ACCESS-CM2,r8i1p1f1,ssp245,43.04,39.41,141.44,36.32,64.31,43.22,153.4,90.6,34.0,42.0,69.0,319.0,40.0,34.0,36.0
2064,ACCESS-CM2,r9i1p1f1,ssp245,17.45,9.36,104.03,11.48,61.89,48.99,107.79,66.69,23.0,36.0,64.0,254.0,35.0,6.0,33.0
2065,ACCESS-CM2,r10i1p1f1,ssp245,89.09,45.69,120.47,50.16,71.9,54.32,122.65,89.83,31.0,57.0,96.0,219.0,63.0,22.0,32.0
2065,ACCESS-CM2,r1i1p1f1,ssp245,49.53,24.99,122.41,20.53,80.19,38.37,111.0,82.27,28.0,28.0,121.0,288.0,72.0,13.0,26.0
2065,ACCESS-CM2,r2i1p1f1,ssp245,40.77,48.46,57.09,37.84,98.98,79.26,69.01,68.73,64.0,43.0,87.0,175.0,185.0,28.0,45.0
2065,ACCESS-CM2,r3i1p1f1,ssp245,48.18,40.64,112.44,26.38,77.3,61.12,133.84,84.36,48.0,52.0,87.0,335.0,73.0,20.0,39.0
2065,ACCESS-CM2,r4i1p1f1,ssp245,20.33,41.38,87.33,2.8,52.96,117.25,79.76,55.79,60.0,42.0,77.0,208.0,86.0,8.0,78.0
2065,ACCESS-CM2,r5i1p1f1,ssp245,54.61,29.94,109.41,27.71,66.85,48.47,131.94,80.32,23.0,39.0,98.0,335.0,36.0,12.0,31.0
2065,ACCESS-CM2,r6i1p1f1,ssp245,35.3,42.92,48.92,20.9,72.48,97.42,82.02,57.72,47.0,35.0,37.0,254.0,78.0,25.0,68.0
2065,ACCESS-CM2,r7i1p1f1,ssp245,43.87,37.8,145.2,33.48,79.49,72.84,131.48,92.52,34.0,29.0,71.0,245.0,76.0,30.0,34.0
2065,ACCESS-CM2,r8i1p1f1,ssp245,52.08,40.74,148.31,28.92,114.97,74.54,164.11,110.99,41.0,29.0,107.0,224.0,42.0,9.0,45.0
2065,ACCESS-CM2,r9i1p1f1,ssp245,22.25,24.14,75.26,17.77,73.6,59.58,79.5,60.93,41.0,17.0,56.0,269.0,36.0,14.0,39.0
2066,ACCESS-CM2,r10i1p1f1,ssp245,87.47,45.66,169.61,48.21,76.81,56.41,173.93,111.1,63.0,64.0,131.0,356.0,45.0,33.0,42.0
2066,ACCESS-CM2,r1i1p1f1,ssp245,30.9,17.98,81.79,19.35,62.01,48.28,94.95,62.13,15.0,31.0,50.0,292.0,37.0,0.0,29.0
2066,ACCESS-CM2,r2i1p1f1,ssp245,34.93,25.21,92.76,37.22,73.46,69.19,124.91,76.73,33.0,21.0,69.0,317.0,71.0,16.0,51.0
2066,ACCESS-CM2,r3i1p1f1,ssp245,20.08,19.47,42.87,18.68,51.45,75.63,80.61,46.45,29.0,26.0,12.0,260.0,42.0,13.0,46.0
2066,ACCESS-CM2,r4i1p1f1,ssp245,52.46,29.96,133.9,35.54,104.56,59.23,152.31,102.69,44.0,37.0,79.0,329.0,63.0,14.0,41.0
2066,ACCESS-CM2,r5i1p1f1,ssp245,41.1,31.53,83.93,28.09,99.19,80.42,85.54,76.04,28.0,21.0,85.0,182.0,95.0,13.0,40.0
2066,ACCESS-CM2,r6i1p1f1,ssp245,73.96,77.98,97.03,46.43,98.32,91.5,121.65,92.28,59.0,54.0,74.0,301.0,64.0,49.0,53.0
2066,ACCESS-CM2,r7i1p1f1,ssp245,33.97,18.02,116.84,30.7,63.74,64.35,125.06,77.79,16.0,34.0,125.0,345.0,24.0,0.0,45.0
2066,ACCESS-CM2,r8i1p1f1,ssp245,33.26,28.91,140.83,27.64,75.04,92.01,147.22,90.89,57.0,21.0,103.0,324.0,25.0,12.0,72.0
2066,ACCESS-CM2,r9i1p1f1,ssp245,71.27,64.52,141.82,63.59,110.89,112.1,152.88,113.69,69.0,41.0,176.0,216.0,55.0,57.0,79.0
2067,ACCESS-CM2,r10i1p1f1,ssp245,65.67,40.78,142.47,42.62,93.89,20.95,161.46,104.98,32.0,45.0,105.0,290.0,46.0,20.0,0.0
2067,ACCESS-CM2,r1i1p1f1,ssp245,57.0,34.58,140.43,44.04,71.16,41.12,110.74,87.41,40.0,40.0,64.0,250.0,95.0,23.0,15.0
2067,ACCESS-CM2,r2i1p1f1,ssp245,15.06,20.33,51.4,9.13,72.87,73.12,52.16,48.67,41.0,34.0,51.0,253.0,65.0,25.0,34.0
2067,ACCESS-CM2,r3i1p1f1,ssp245,45.25,35.16,127.62,29.95,77.57,65.11,138.13,88.64,55.0,44.0,125.0,242.0,37.0,6.0,52.0
2067,ACCESS-CM2,r4i1p1f1,ssp245,79.06,71.39,89.31,65.33,95.47,113.52,109.07,90.35,71.0,58.0,66.0,238.0,29.0,46.0,77.0
2067,ACCESS-CM2,r5i1p1f1,ssp245,32.04,21.82,117.63,17.77,50.54,75.13,124.44,71.86,28.0,27.0,113.0,326.0,34.0,6.0,50.0
2067,ACCESS-CM2,r6i1p1f1,ssp245,46.28,37.74,111.05,34.48,69.82,75.87,141.74,83.86,37.0,20.0,71.0,293.0,6.0,17.0,55.0
2067,ACCESS-CM2,r7i1p1f1,ssp245,7.26,5.63,85.02,7.37,50.54,48.64,117.72,58.73,13.0,6.0,51.0,251.0,21.0,0.0,27.0
2067,ACCESS-CM2,r8i1p1f1,ssp245,36.02,13.1,63.1,14.35,89.58,36.49,79.89,63.99,18.0,29.0,80.0,223.0,42.0,8.0,28.0
2067,ACCESS-CM2,r9i1p1f1,ssp245,68.95,40.98,157.03,54.77,80.9,75.54,152.3,104.76,30.0,49.0,121.0,352.0,55.0,28.0,43.0
2068,ACCESS-CM2,r10i1p1f1,ssp245,76.59,22.94,141.13,37.53,89.44,36.26,137.18,99.05,13.0,38.0,162.0,279.0,132.0,9.0,29.0
2068,ACCESS-CM2,r1i1p1f1,ssp245,65.61,42.88,142.38,53.29,111.77,49.11,136.09,108.05,48.0,54.0,151.0,278.0,134.0,16.0,46.0
2068,ACCESS-CM2,r2i1p1f1,ssp245,23.08,22.36,109.25,10.72,86.71,53.34,87.72,73.4,11.0,12.0,112.0,261.0,101.0,19.0,38.0
2068,ACCESS-CM2,r3i1p1f1,ssp245,42.34,30.04,153.82,28.58,62.61,53.35,138.6,88.97,33.0,41.0,132.0,301.0,76.0,6.0,44.0
2068,ACCESS-CM2,r4i1p1f1,ssp245,49.72,48.91,103.46,31.09,96.63,89.67,103.85,84.68,56.0,38.0,110.0,308.0,37.0,16.0,68.0
2068,ACCESS-CM2,r5i1p1f1,ssp245,46.47,18.06,65.99,32.69,78.85,42.71,77.14,64.27,10.0,14.0,85.0,178.0,111.0,6.0,15.0
2068,ACCESS-CM2,r6i1p1f1,ssp245,60.93,50.7,135.14,51.11,71.45,79.05,121.02,90.24,60.0,64.0,96.0,279.0,62.0,38.0,53.0
2068,ACCESS-CM2,r7i1p1f1,ssp245,63.22,56.0,94.04,57.89,72.2,119.53,115.67,81.92,66.0,62.0,30.0,156.0,34.0,56.0,92.0
2068,ACCESS-CM2,r8i1p1f1,ssp245,49.5,38.3,103.06,26.68,79.76,75.7,122.57,81.32,56.0,49.0,100.0,328.0,107.0,23.0,51.0
2068,ACCESS-CM2,r9i1p1f1,ssp245,25.47,15.75,60.91,17.62,43.08,62.58,61.61,44.62,20.0,30.0,92.0,180.0,60.0,9.0,53.0
2069,ACCESS-CM2,r10i1p1f1,ssp245,38.3,26.13,110.84,21.38,70.02,73.06,115.58,76.41,34.0,35.0,72.0,290.0,43.0,27.0,34.0
2069,ACCESS-CM2,r1i1p1f1,ssp245,66.71,63.06,144.09,60.48,117.82,104.28,157.02,116.21,71.0,79.0,144.0,335.0,71.0,43.0,84.0
2069,ACCESS-CM2,r2i1p1f1,ssp245,59.16,33.66,162.99,29.84,83.5,60.41,167.68,105.09,35.0,33.0,96.0,287.0,24.0,20.0,48.0
2069,ACCESS-CM2,r3i1p1f1,ssp245,45.2,13.83,108.79,31.53,73.3,53.68,103.1,76.32,19.0,34.0,109.0,253.0,32.0,6.0,35.0
2069,ACCESS-CM2,r4i1p1f1,ssp245,22.25,27.79,75.22,28.3,65.31,87.19,86.02,61.04,35.0,34.0,44.0,253.0,61.0,20.0,61.0
2069,ACCESS-CM2,r5i1p1f1,ssp245,63.76,42.53,147.96,49.12,64.2,89.1,145.75,94.98,37.0,37.0,112.0,309.0,54.0,34.0,52.0
2069,ACCESS-CM2,r6i1p1f1,ssp245,32.91,33.71,137.25,27.24,97.97,82.3,159.52,99.75,42.0,40.0,77.0,335.0,46.0,22.0,58.0
2069,ACCESS-CM2,r7i1p1f1,ssp245,84.69,66.98,141.88,53.74,105.53,117.3,163.53,114.06,80.0,84.0,155.0,358.0,105.0,41.0,84.0
2069,ACCESS-CM2,r8i1p1f1,ssp245,48.66,62.6,56.12,40.63,77.05,112.03,92.4,67.3,75.0,70.0,44.0,270.0,53.0,46.0,69.0
2069,ACCESS-CM2,r9i1p1f1,ssp245,74.0,60.74,139.88,51.73,88.72,73.7,140.98,102.18,56.0,59.0,121.0,301.0,124.0,33.0,53.0
2070,ACCESS-CM2,r10i1p1f1,ssp245,48.63,14.82,149.02,24.26,77.85,27.26,164.49,96.88,15.0,56.0,139.0,324.0,9.0,6.0,25.0
